"Date","Currency","Mean","Buy","Sell"
"14/02/2022","STG POUND","153.8953","153.7400","154.0506"
"11/02/2022","STG POUND","153.8541","153.7012","154.0071"
"10/02/2022","STG POUND","153.8906","153.7371","154.0441"
"09/02/2022","STG POUND","153.7871","153.6318","153.9424"
"08/02/2022","STG POUND","153.5612","153.4076","153.7147"
"07/02/2022","STG POUND","153.7853","153.6347","153.9359"
"04/02/2022","STG POUND","153.6479","153.4947","153.8012"
"03/02/2022","STG POUND","153.3412","153.1865","153.4959"
"02/02/2022","STG POUND","152.8794","152.7324","153.0265"
"01/02/2022","STG POUND","152.5824","152.4235","152.7412"
"31/01/2022","STG POUND","152.5526","152.3994","152.7059"
"28/01/2022","STG POUND","152.6029","152.4482","152.7576"
"27/01/2022","STG POUND","153.1600","153.0082","153.3118"
"26/01/2022","STG POUND","153.0818","152.9206","153.2429"
"25/01/2022","STG POUND","153.5350","153.3812","153.6888"
"24/01/2022","STG POUND","153.9971","153.8465","154.1476"
"21/01/2022","STG POUND","154.2982","154.1412","154.4553"
"20/01/2022","STG POUND","154.5668","154.4082","154.7253"
"19/01/2022","STG POUND","154.3244","154.1600","154.4888"
"18/01/2022","STG POUND","154.6474","154.4859","154.8088"
"17/01/2022","STG POUND","155.0606","154.9047","155.2165"
"14/01/2022","STG POUND","155.1326","154.9788","155.2865"
"13/01/2022","STG POUND","154.2744","154.1218","154.4271"
"12/01/2022","STG POUND","153.8135","153.6659","153.9612"
"11/01/2022","STG POUND","153.6771","153.5235","153.8306"
"10/01/2022","STG POUND","153.2485","153.0947","153.4024"
"07/01/2022","STG POUND","153.1135","152.9618","153.2653"
"06/01/2022","STG POUND","152.9909","152.8359","153.1459"
"05/01/2022","STG POUND","152.5168","152.3665","152.6671"
"04/01/2022","STG POUND","152.4871","152.3376","152.6365"
"03/01/2022","STG POUND","152.3362","152.1853","152.4871"
"31/12/2021","STG POUND","152.0538","151.9024","152.2053"
"30/12/2021","STG POUND","151.7212","151.5682","151.8741"
"29/12/2021","STG POUND","151.6124","151.4600","151.7647"
"28/12/2021","STG POUND","151.2512","151.0941","151.4082"
"24/12/2021","STG POUND","151.0450","150.8953","151.1947"
"23/12/2021","STG POUND","150.2253","150.0776","150.3729"
"22/12/2021","STG POUND","149.8026","149.6541","149.9512"
"21/12/2021","STG POUND","149.6976","149.5488","149.8465"
"20/12/2021","STG POUND","150.3759","150.2276","150.5241"
"17/12/2021","STG POUND","150.4121","150.2647","150.5594"
"16/12/2021","STG POUND","149.5988","149.4524","149.7453"
"15/12/2021","STG POUND","149.3724","149.2259","149.5188"
"14/12/2021","STG POUND","149.1438","148.9988","149.2888"
"10/12/2021","STG POUND","149.0318","148.8788","149.1847"
"09/12/2021","STG POUND","149.1362","148.9865","149.2859"
"08/12/2021","STG POUND","149.5271","149.3765","149.6776"
"07/12/2021","STG POUND","149.5906","149.4418","149.7394"
"06/12/2021","STG POUND","149.6650","149.5141","149.8159"
"03/12/2021","STG POUND","149.9059","149.7506","150.0612"
"02/12/2021","STG POUND","149.9885","149.8371","150.1400"
"01/12/2021","STG POUND","150.0506","149.8982","150.2029"
"30/11/2021","STG POUND","150.1056","149.9500","150.2612"
"29/11/2021","STG POUND","149.8982","149.7482","150.0482"
"26/11/2021","STG POUND","149.9706","149.8188","150.1224"
"25/11/2021","STG POUND","150.4156","150.2647","150.5665"
"24/11/2021","STG POUND","150.4159","150.2671","150.5647"
"23/11/2021","STG POUND","151.0024","150.8565","151.1482"
"22/11/2021","STG POUND","150.9976","150.8494","151.1459"
"19/11/2021","STG POUND","151.2888","151.1406","151.4371"
"18/11/2021","STG POUND","150.8000","150.6512","150.9488"
"17/11/2021","STG POUND","150.5712","150.4235","150.7188"
"16/11/2021","STG POUND","150.2912","150.1424","150.4400"
"15/11/2021","STG POUND","149.8668","149.7194","150.0141"
"12/11/2021","STG POUND","150.1438","149.9941","150.2935"
"11/11/2021","STG POUND","151.1271","150.9747","151.2794"
"10/11/2021","STG POUND","151.3641","151.2124","151.5159"
"09/11/2021","STG POUND","150.7091","150.5641","150.8541"
"08/11/2021","STG POUND","150.8106","150.6576","150.9635"
"05/11/2021","STG POUND","151.8309","151.6771","151.9847"
"04/11/2021","STG POUND","152.0344","151.8776","152.1912"
"03/11/2021","STG POUND","152.0574","151.9024","152.2124"
"02/11/2021","STG POUND","152.3838","152.2300","152.5376"
"01/11/2021","STG POUND","153.3209","153.1665","153.4753"
"29/10/2021","STG POUND","152.9632","152.8100","153.1165"
"28/10/2021","STG POUND","152.9006","152.7506","153.0506"
"27/10/2021","STG POUND","153.2806","153.1271","153.4341"
"26/10/2021","STG POUND","152.9644","152.8112","153.1176"
"25/10/2021","STG POUND","153.2215","153.0676","153.3753"
"22/10/2021","STG POUND","153.3191","153.1676","153.4706"
"21/10/2021","STG POUND","153.3947","153.2412","153.5482"
"19/10/2021","STG POUND","152.2029","152.0488","152.3571"
"18/10/2021","STG POUND","152.0597","151.9041","152.2153"
"15/10/2021","STG POUND","151.8897","151.7365","152.0429"
"14/10/2021","STG POUND","150.8300","150.6765","150.9835"
"13/10/2021","STG POUND","150.6926","150.5424","150.8429"
"12/10/2021","STG POUND","150.6429","150.4882","150.7976"
"08/10/2021","STG POUND","150.4606","150.3071","150.6141"
"07/10/2021","STG POUND","150.1988","150.0512","150.3465"
"06/10/2021","STG POUND","150.5476","150.3947","150.7006"
"05/10/2021","STG POUND","150.0129","149.8606","150.1653"
"04/10/2021","STG POUND","149.4488","149.2976","149.6000"
"01/10/2021","STG POUND","148.9332","148.7812","149.0853"
"30/09/2021","STG POUND","149.6441","149.4906","149.7976"
"29/09/2021","STG POUND","150.5838","150.4294","150.7382"
"28/09/2021","STG POUND","151.1388","150.9876","151.2900"
"27/09/2021","STG POUND","151.1721","151.0165","151.3276"
"24/09/2021","STG POUND","151.0376","150.8829","151.1924"
"23/09/2021","STG POUND","150.6809","150.5300","150.8318"
"22/09/2021","STG POUND","150.8635","150.7112","151.0159"
"21/09/2021","STG POUND","151.1159","150.9618","151.2700"
"20/09/2021","STG POUND","151.9518","151.8000","152.1035"
"17/09/2021","STG POUND","152.2679","152.1165","152.4194"
"16/09/2021","STG POUND","152.1944","152.0371","152.3518"
"15/09/2021","STG POUND","152.3662","152.2118","152.5206"
"14/09/2021","STG POUND","151.8226","151.6706","151.9747"
"13/09/2021","STG POUND","152.1909","152.0388","152.3429"
"10/09/2021","STG POUND","151.8174","151.6624","151.9724"
"09/09/2021","STG POUND","151.6762","151.5206","151.8318"
"08/09/2021","STG POUND","151.7671","151.6129","151.9212"
"07/09/2021","STG POUND","152.2700","152.1188","152.4212"
"06/09/2021","STG POUND","152.1194","151.9659","152.2729"
"03/09/2021","STG POUND","151.6062","151.4500","151.7624"
"02/09/2021","STG POUND","151.4188","151.2647","151.5729"
"01/09/2021","STG POUND","151.5071","151.3571","151.6571"
"31/08/2021","STG POUND","151.1344","150.9829","151.2859"
"30/08/2021","STG POUND","150.6218","150.4706","150.7729"
"27/08/2021","STG POUND","150.7512","150.5994","150.9029"
"26/08/2021","STG POUND","150.4632","150.3112","150.6153"
"25/08/2021","STG POUND","150.3574","150.2112","150.5035"
"24/08/2021","STG POUND","149.9109","149.7641","150.0576"
"23/08/2021","STG POUND","149.2309","149.0800","149.3818"
"20/08/2021","STG POUND","150.0015","149.8453","150.1576"
"19/08/2021","STG POUND","150.6941","150.5394","150.8488"
"18/08/2021","STG POUND","150.9315","150.7788","151.0841"
"17/08/2021","STG POUND","151.5621","151.4076","151.7165"
"16/08/2021","STG POUND","151.0238","150.8694","151.1782"
"13/08/2021","STG POUND","151.2518","151.0988","151.4047"
"12/08/2021","STG POUND","151.1394","150.9835","151.2953"
"11/08/2021","STG POUND","151.0909","150.9406","151.2412"
"10/08/2021","STG POUND","151.0715","150.9194","151.2235"
"09/08/2021","STG POUND","151.3450","151.1929","151.4971"
"06/08/2021","STG POUND","151.3724","151.2159","151.5288"
"05/08/2021","STG POUND","151.2776","151.1224","151.4329"
"04/08/2021","STG POUND","151.0912","150.9347","151.2476"
"03/08/2021","STG POUND","151.1506","150.9912","151.3100"
"02/08/2021","STG POUND","151.6091","151.4529","151.7653"
"30/07/2021","STG POUND","151.1982","151.0429","151.3535"
"29/07/2021","STG POUND","150.6288","150.4747","150.7829"
"28/07/2021","STG POUND","149.7450","149.5929","149.8971"
"27/07/2021","STG POUND","149.5206","149.3647","149.6765"
"26/07/2021","STG POUND","148.9203","148.7641","149.0765"
"23/07/2021","STG POUND","148.7747","148.6194","148.9300"
"22/07/2021","STG POUND","148.1356","147.9835","148.2876"
"21/07/2021","STG POUND","148.8100","148.6553","148.9647"
"19/07/2021","STG POUND","149.6112","149.4576","149.7647"
"16/07/2021","STG POUND","149.8421","149.6865","149.9976"
"15/07/2021","STG POUND","149.8321","149.6788","149.9853"
"14/07/2021","STG POUND","149.5341","149.3818","149.6865"
"13/07/2021","STG POUND","149.4771","149.3194","149.6347"
"12/07/2021","STG POUND","149.1744","149.0171","149.3318"
"09/07/2021","STG POUND","148.7665","148.6106","148.9224"
"08/07/2021","STG POUND","149.0341","148.8759","149.1924"
"07/07/2021","STG POUND","149.5479","149.3912","149.7047"
"06/07/2021","STG POUND","149.2615","149.1094","149.4135"
"05/07/2021","STG POUND","148.6344","148.4818","148.7871"
"02/07/2021","STG POUND","149.0624","148.9082","149.2165"
"01/07/2021","STG POUND","149.3088","149.1547","149.4629"
"30/06/2021","STG POUND","149.2029","149.0488","149.3571"
"29/06/2021","STG POUND","149.9185","149.7647","150.0724"
"28/06/2021","STG POUND","150.0071","149.8565","150.1576"
"25/06/2021","STG POUND","150.1394","149.9841","150.2947"
"24/06/2021","STG POUND","150.7074","150.5565","150.8582"
"23/06/2021","STG POUND","149.7756","149.6241","149.9271"
"22/06/2021","STG POUND","149.7256","149.5682","149.8829"
"21/06/2021","STG POUND","149.9062","149.7524","150.0600"
"18/06/2021","STG POUND","151.2641","151.1118","151.4165"
"17/06/2021","STG POUND","152.1418","151.9859","152.2976"
"16/06/2021","STG POUND","151.7326","151.5782","151.8871"
"15/06/2021","STG POUND","152.1300","151.9741","152.2859"
"14/06/2021","STG POUND","152.5350","152.3788","152.6912"
"11/06/2021","STG POUND","152.2524","152.0994","152.4053"
"10/06/2021","STG POUND","152.7259","152.5676","152.8841"
"09/06/2021","STG POUND","152.6885","152.5294","152.8476"
"08/06/2021","STG POUND","152.8376","152.6806","152.9947"
"07/06/2021","STG POUND","152.6656","152.5094","152.8218"
"04/06/2021","STG POUND","152.9326","152.7765","153.0888"
"03/06/2021","STG POUND","152.4047","152.2488","152.5606"
"02/06/2021","STG POUND","152.7215","152.5712","152.8718"
"31/05/2021","STG POUND","152.3244","152.1641","152.4847"
"28/05/2021","STG POUND","152.2997","152.1424","152.4571"
"27/05/2021","STG POUND","152.1376","151.9818","152.2935"
"26/05/2021","STG POUND","152.5926","152.4359","152.7494"
"25/05/2021","STG POUND","152.6250","152.4694","152.7806"
"24/05/2021","STG POUND","153.6226","153.4647","153.7806"
"21/05/2021","STG POUND","152.9074","152.7535","153.0612"
"20/05/2021","STG POUND","152.7032","152.5412","152.8653"
"19/05/2021","STG POUND","152.6259","152.4682","152.7835"
"18/05/2021","STG POUND","151.2806","151.1241","151.4371"
"17/05/2021","STG POUND","150.4406","150.2841","150.5971"
"13/05/2021","STG POUND","151.2103","151.0518","151.3688"
"12/05/2021","STG POUND","150.9109","150.7547","151.0671"
"11/05/2021","STG POUND","150.3194","150.1635","150.4753"
"10/05/2021","STG POUND","148.4338","148.2794","148.5882"
"07/05/2021","STG POUND","147.6709","147.5200","147.8218"
"06/05/2021","STG POUND","148.8344","148.6806","148.9882"
"05/05/2021","STG POUND","148.9318","148.7782","149.0853"
"04/05/2021","STG POUND","149.3815","149.2276","149.5353"
"03/05/2021","STG POUND","149.9076","149.7565","150.0588"
"30/04/2021","STG POUND","150.2724","150.1165","150.4282"
"29/04/2021","STG POUND","149.7256","149.5700","149.8812"
"28/04/2021","STG POUND","149.8835","149.7294","150.0376"
"27/04/2021","STG POUND","150.1397","149.9841","150.2953"
"26/04/2021","STG POUND","150.5344","150.3818","150.6871"
"23/04/2021","STG POUND","150.6824","150.5312","150.8335"
"22/04/2021","STG POUND","150.7471","150.5935","150.9006"
"21/04/2021","STG POUND","150.9038","150.7500","151.0576"
"20/04/2021","STG POUND","150.0709","149.9124","150.2294"
"19/04/2021","STG POUND","148.0182","147.8671","148.1694"
"16/04/2021","STG POUND","147.6818","147.5276","147.8359"
"15/04/2021","STG POUND","147.1026","146.9524","147.2529"
"14/04/2021","STG POUND","146.8641","146.7118","147.0165"
"13/04/2021","STG POUND","147.3482","147.1971","147.4994"
"12/04/2021","STG POUND","147.2344","147.0794","147.3894"
"09/04/2021","STG POUND","148.4721","148.3200","148.6241"
"08/04/2021","STG POUND","149.1400","148.9882","149.2918"
"07/04/2021","STG POUND","150.2585","150.1041","150.4129"
"06/04/2021","STG POUND","150.1647","150.0118","150.3176"
"01/04/2021","STG POUND","150.6715","150.5194","150.8235"
"31/03/2021","STG POUND","150.6859","150.5353","150.8365"
"30/03/2021","STG POUND","151.5456","151.3924","151.6988"
"29/03/2021","STG POUND","151.0079","150.8541","151.1618"
"26/03/2021","STG POUND","150.4500","150.2965","150.6035"
"25/03/2021","STG POUND","150.9453","150.7924","151.0982"
"24/03/2021","STG POUND","151.8612","151.7094","152.0129"
"23/03/2021","STG POUND","152.4394","152.2859","152.5929"
"22/03/2021","STG POUND","152.6353","152.4812","152.7894"
"19/03/2021","STG POUND","153.1671","153.0112","153.3229"
"18/03/2021","STG POUND","152.6576","152.5029","152.8124"
"17/03/2021","STG POUND","151.9391","151.7835","152.0947"
"16/03/2021","STG POUND","152.7074","152.5547","152.8600"
"15/03/2021","STG POUND","152.6676","152.5141","152.8212"
"12/03/2021","STG POUND","152.6291","152.4759","152.7824"
"11/03/2021","STG POUND","152.1768","152.0218","152.3318"
"10/03/2021","STG POUND","152.1291","151.9735","152.2847"
"09/03/2021","STG POUND","151.8668","151.7118","152.0218"
"08/03/2021","STG POUND","151.9174","151.7606","152.0741"
"05/03/2021","STG POUND","152.9971","152.8429","153.1512"
"04/03/2021","STG POUND","153.1271","152.9706","153.2835"
"03/03/2021","STG POUND","152.7524","152.5982","152.9065"
"02/03/2021","STG POUND","153.1579","153.0106","153.3053"
"01/03/2021","STG POUND","153.4774","153.3159","153.6388"
"26/02/2021","STG POUND","154.8356","154.6800","154.9912"
"25/02/2021","STG POUND","155.2200","155.0635","155.3765"
"24/02/2021","STG POUND","154.3982","154.2412","154.5553"
"23/02/2021","STG POUND","153.6456","153.4947","153.7965"
"22/02/2021","STG POUND","153.4524","153.2982","153.6065"
"19/02/2021","STG POUND","152.6632","152.5088","152.8176"
"18/02/2021","STG POUND","151.8674","151.7129","152.0218"
"17/02/2021","STG POUND","152.1432","151.9871","152.2994"
"16/02/2021","STG POUND","151.9403","151.7853","152.0953"
"15/02/2021","STG POUND","151.1591","151.0076","151.3106"
"12/02/2021","STG POUND","151.4441","151.2912","151.5971"
"11/02/2021","STG POUND","150.3426","150.1888","150.4965"
"10/02/2021","STG POUND","150.8656","150.7141","151.0171"
"09/02/2021","STG POUND","150.2779","150.1247","150.4312"
"08/02/2021","STG POUND","150.1268","149.9759","150.2776"
"05/02/2021","STG POUND","149.7432","149.5912","149.8953"
"04/02/2021","STG POUND","149.8768","149.7259","150.0276"
"03/02/2021","STG POUND","150.2494","150.0965","150.4024"
"02/02/2021","STG POUND","150.8779","150.7224","151.0335"
"01/02/2021","STG POUND","150.8768","150.7218","151.0318"
"29/01/2021","STG POUND","150.5468","150.3935","150.7000"
"28/01/2021","STG POUND","150.9574","150.8029","151.1118"
"27/01/2021","STG POUND","150.6179","150.4647","150.7712"
"26/01/2021","STG POUND","150.7088","150.5576","150.8600"
"25/01/2021","STG POUND","150.2350","150.0847","150.3853"
"22/01/2021","STG POUND","150.6382","150.4888","150.7876"
"21/01/2021","STG POUND","150.6147","150.4618","150.7676"
"20/01/2021","STG POUND","150.0262","149.8835","150.1688"
"19/01/2021","STG POUND","149.2229","149.0741","149.3718"
"18/01/2021","STG POUND","150.1094","149.9535","150.2653"
"15/01/2021","STG POUND","150.1832","150.0288","150.3376"
"14/01/2021","STG POUND","150.3503","150.1947","150.5059"
"13/01/2021","STG POUND","149.1085","148.9547","149.2624"
"12/01/2021","STG POUND","148.1059","147.9476","148.2641"
"11/01/2021","STG POUND","148.7938","148.6382","148.9494"
"08/01/2021","STG POUND","148.8885","148.7318","149.0453"
"07/01/2021","STG POUND","149.0074","148.8535","149.1612"
"06/01/2021","STG POUND","148.6091","148.4576","148.7606"
"05/01/2021","STG POUND","149.1500","149.0006","149.2994"
"04/01/2021","STG POUND","149.0659","148.9159","149.2159"
"31/12/2020","STG POUND","148.3570","148.2054","148.5085"
"30/12/2020","STG POUND","147.2126","147.0629","147.3624"
"29/12/2020","STG POUND","146.8238","146.6759","146.9718"
"28/12/2020","STG POUND","147.6250","147.4741","147.7759"
"24/12/2020","STG POUND","146.1062","145.9559","146.2565"
"23/12/2020","STG POUND","146.9141","146.7635","147.0647"
"22/12/2020","STG POUND","147.4941","147.3412","147.6471"
"21/12/2020","STG POUND","150.7206","150.5706","150.8706"
"18/12/2020","STG POUND","151.7106","151.5576","151.8635"
"17/12/2020","STG POUND","150.7518","150.5982","150.9053"
"16/12/2020","STG POUND","149.1391","148.9900","149.2882"
"15/12/2020","STG POUND","149.7853","149.6324","149.9382"
"14/12/2020","STG POUND","147.2235","147.0735","147.3735"
"11/12/2020","STG POUND","148.2362","148.0912","148.3812"
"10/12/2020","STG POUND","149.9371","149.7853","150.0888"
"09/12/2020","STG POUND","148.8782","148.7253","149.0312"
"08/12/2020","STG POUND","148.1979","148.0447","148.3512"
"07/12/2020","STG POUND","149.7868","149.6300","149.9435"
"04/12/2020","STG POUND","148.7424","148.5888","148.8959"
"03/12/2020","STG POUND","147.8018","147.6512","147.9524"
"02/12/2020","STG POUND","146.9094","146.7565","147.0624"
"01/12/2020","STG POUND","146.8618","146.7112","147.0124"
"30/11/2020","STG POUND","146.7241","146.5741","146.8741"
"27/11/2020","STG POUND","146.7744","146.6271","146.9218"
"26/11/2020","STG POUND","146.5291","146.3782","146.6800"
"25/11/2020","STG POUND","146.2806","146.1300","146.4312"
"24/11/2020","STG POUND","146.5826","146.4312","146.7341"
"23/11/2020","STG POUND","145.3550","145.2041","145.5059"
"20/11/2020","STG POUND","144.8474","144.6982","144.9965"
